"Nível Territorial (Código)";"Nível Territorial";"Unidade de Medida (Código)";"Unidade de Medida";"Valor";"Brasil (Código)";"Brasil";"Variável (Código)";"Variável";"Ano (Código)";"Ano";"Classificação Nacional de Atividades Econômicas (CNAE 2.0) (Código)";"Classificação Nacional de Atividades Econômicas (CNAE 2.0)"
"1";"Brasil";"40";"Mil Reais";10680586;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"116905";"09 Atividades de apoio à extração de minerais"
"1";"Brasil";"40";"Mil Reais";10212351;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"116906";"09.1 Atividades de apoio à extração de petróleo e gás natural"
"1";"Brasil";"40";"Mil Reais";468235;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"116908";"09.9 Atividades de apoio à extração de minerais, exceto petróleo e gás natural"
"1";"Brasil";"40";"Mil Reais";3300066370;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"116910";"C Indústrias de transformação"
"1";"Brasil";"40";"Mil Reais";726141874;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"116911";"10 Fabricação de produtos alimentícios"
"1";"Brasil";"40";"Mil Reais";238376070;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"116912";"10.1 Abate e fabricação de produtos de carne"
"1";"Brasil";"40";"Mil Reais";4923334;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"116916";"10.2 Preservação do pescado e fabricação de produtos do pescado"
"1";"Brasil";"40";"Mil Reais";25575044;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"116918";"10.3 Fabricação de conservas de frutas, legumes e outros vegetais"
"1";"Brasil";"40";"Mil Reais";158488189;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"116922";"10.4 Fabricação de óleos e gorduras vegetais e animais"
"1";"Brasil";"40";"Mil Reais";88009938;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"116926";"10.5 Laticínios"
"1";"Brasil";"40";"Mil Reais";79972542;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"116930";"10.6 Moagem, fabricação de produtos amiláceos e de alimentos para animais"
"1";"Brasil";"40";"Mil Reais";28933230;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"116938";"10.7 Fabricação e refino de açúcar"
"1";"Brasil";"40";"Mil Reais";14895327;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"116941";"10.8 Torrefação e moagem de café"
"1";"Brasil";"40";"Mil Reais";86968200;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"116944";"10.9 Fabricação de outros produtos alimentícios"
"1";"Brasil";"40";"Mil Reais";102472305;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"116952";"11 Fabricação de bebidas"
"1";"Brasil";"40";"Mil Reais";60561244;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"116953";"11.1 Fabricação de bebidas alcoólicas"
"1";"Brasil";"40";"Mil Reais";41911061;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"116957";"11.2 Fabricação de bebidas não-alcoólicas"
"1";"Brasil";"40";"Mil Reais";14949727;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"116960";"12 Fabricação de produtos do fumo"
"1";"Brasil";"40";"Mil Reais";6546890;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"116961";"12.1 Processamento industrial do fumo"
"1";"Brasil";"40";"Mil Reais";8402837;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"116963";"12.2 Fabricação de produtos do fumo"
"1";"Brasil";"40";"Mil Reais";49795933;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"116965";"13 Fabricação de produtos têxteis"
"1";"Brasil";"40";"Mil Reais";6917875;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"116966";"13.1 Preparação e fiação de fibras têxteis"
"1";"Brasil";"40";"Mil Reais";15943914;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"116971";"13.2 Tecelagem, exceto malha"
"1";"Brasil";"40";"Mil Reais";7429261;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"116975";"13.3 Fabricação de tecidos de malha"
"1";"Brasil";"40";"Mil Reais";3405302;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"116977";"13.4 Acabamentos em fios, tecidos e artefatos têxteis"
"1";"Brasil";"40";"Mil Reais";16099581;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"116979";"13.5 Fabricação de artefatos têxteis, exceto vestuário"
"1";"Brasil";"40";"Mil Reais";52511013;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"116985";"14 Confecção de artigos do vestuário e acessórios"
"1";"Brasil";"40";"Mil Reais";50942068;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"116986";"14.1 Confecção de artigos do vestuário e acessórios"
"1";"Brasil";"40";"Mil Reais";1568945;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"116991";"14.2 Fabricação de artigos de malharia e tricotagem"
"1";"Brasil";"40";"Mil Reais";37817698;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"116994";"15 Preparação de couros e fabricação de artefatos de couro, artigos para viagem e calçados"
"1";"Brasil";"40";"Mil Reais";6220774;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"116995";"15.1 Curtimento e outras preparações de couro"
"1";"Brasil";"40";"Mil Reais";1930634;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"116997";"15.2 Fabricação de artigos para viagem e de artefatos diversos de couro"
"1";"Brasil";"40";"Mil Reais";27253405;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117000";"15.3 Fabricação de calçados"
"1";"Brasil";"40";"Mil Reais";2412885;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117005";"15.4 Fabricação de partes para calçados, de qualquer material"
"1";"Brasil";"40";"Mil Reais";30646552;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117007";"16 Fabricação de produtos de madeira"
"1";"Brasil";"40";"Mil Reais";9547724;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117008";"16.1 Desdobramento de madeira"
"1";"Brasil";"40";"Mil Reais";21098828;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117010";"16.2 Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis"
"1";"Brasil";"40";"Mil Reais";106851889;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117015";"17 Fabricação de celulose, papel e produtos de papel"
"1";"Brasil";"40";"Mil Reais";34104217;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117016";"17.1 Fabricação de celulose e outras pastas para a fabricação de papel"
"1";"Brasil";"40";"Mil Reais";29203142;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117018";"17.2 Fabricação de papel, cartolina e papel-cartão"
"1";"Brasil";"40";"Mil Reais";21028635;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117021";"17.3 Fabricação de embalagens de papel, cartolina, papel-cartão e papelão ondulado"
"1";"Brasil";"40";"Mil Reais";22515895;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117025";"17.4 Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado"
"1";"Brasil";"40";"Mil Reais";15708081;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117029";"18 Impressão e reprodução de gravações"
"1";"Brasil";"40";"Mil Reais";12392137;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117030";"18.1 Atividade de impressão"
"1";"Brasil";"40";"Mil Reais";2827018;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117034";"18.2 Serviços de pré-impressão e acabamentos gráficos"
"1";"Brasil";"40";"Mil Reais";488926;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117037";"18.3 Reprodução de materiais gravados em qualquer suporte"
"1";"Brasil";"40";"Mil Reais";389856536;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117039";"19 Fabricação de coque, de produtos derivados do petróleo e de biocombustíveis"
"1";"Brasil";"40";"Mil Reais";140660;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117040";"19.1 Coquerias"
"1";"Brasil";"40";"Mil Reais";303601399;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117042";"19.2 Fabricação de produtos derivados do petróleo"
"1";"Brasil";"40";"Mil Reais";86114477;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117045";"19.3 Fabricação de biocombustíveis"
"1";"Brasil";"40";"Mil Reais";351578504;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117048";"20 Fabricação de produtos químicos"
"1";"Brasil";"40";"Mil Reais";90754445;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117049";"20.1 Fabricação de produtos químicos inorgânicos"
"1";"Brasil";"40";"Mil Reais";33085952;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117055";"20.2 Fabricação de produtos químicos orgânicos"
"1";"Brasil";"40";"Mil Reais";65175126;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117059";"20.3 Fabricação de resinas e elastômeros"
"1";"Brasil";"40";"Mil Reais";3426754;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117063";"20.4 Fabricação de fibras artificiais e sintéticas"
"1";"Brasil";"40";"Mil Reais";63252513;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117065";"20.5 Fabricação de defensivos agrícolas e desinfestantes domissanitários"
"1";"Brasil";"40";"Mil Reais";52052774;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117068";"20.6 Fabricação de sabões, detergentes, produtos de limpeza, cosméticos, produtos de perfumaria e de higiene pessoal"
"1";"Brasil";"40";"Mil Reais";17811358;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117072";"20.7 Fabricação de tintas, vernizes, esmaltes, lacas e produtos afins"
"1";"Brasil";"40";"Mil Reais";26019582;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117076";"20.9 Fabricação de produtos e preparados químicos diversos"
"1";"Brasil";"40";"Mil Reais";75518613;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117082";"21 Fabricação de produtos farmoquímicos e farmacêuticos"
"1";"Brasil";"40";"Mil Reais";1788096;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117083";"21.1 Fabricação de produtos farmoquímicos"
"1";"Brasil";"40";"Mil Reais";73730517;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117085";"21.2 Fabricação de produtos farmacêuticos"
"1";"Brasil";"40";"Mil Reais";122498907;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117089";"22 Fabricação de produtos de borracha e de material plástico"
"1";"Brasil";"40";"Mil Reais";34125199;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117090";"22.1 Fabricação de produtos de borracha"
"1";"Brasil";"40";"Mil Reais";88373708;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117094";"22.2 Fabricação de produtos de material plástico"
"1";"Brasil";"40";"Mil Reais";88540280;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117099";"23 Fabricação de produtos de minerais não-metálicos"
"1";"Brasil";"40";"Mil Reais";13524397;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117100";"23.1 Fabricação de vidro e de produtos do vidro"
"1";"Brasil";"40";"Mil Reais";12917167;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117104";"23.2 Fabricação de cimento"
"1";"Brasil";"40";"Mil Reais";23703965;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117106";"23.3 Fabricação de artefatos de concreto, cimento, fibrocimento, gesso e materiais semelhantes"
"1";"Brasil";"40";"Mil Reais";18355895;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117108";"23.4 Fabricação de produtos cerâmicos"
"1";"Brasil";"40";"Mil Reais";20038856;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117112";"23.9 Aparelhamento de pedras e fabricação de outros produtos de minerais não-metálicos"
"1";"Brasil";"40";"Mil Reais";232532004;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117116";"24 Metalurgia"
"1";"Brasil";"40";"Mil Reais";21610888;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117117";"24.1 Produção de ferro-gusa e de ferroligas"
"1";"Brasil";"40";"Mil Reais";112436207;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117120";"24.2 Siderurgia"
"1";"Brasil";"40";"Mil Reais";14176277;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117125";"24.3 Produção de tubos de aço, exceto tubos sem costura"
"1";"Brasil";"40";"Mil Reais";77153763;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117128";"24.4 Metalurgia dos metais não-ferrosos"
"1";"Brasil";"40";"Mil Reais";7154869;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117133";"24.5 Fundição"
"1";"Brasil";"40";"Mil Reais";101878810;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117136";"25 Fabricação de produtos de metal, exceto máquinas e equipamentos"
"1";"Brasil";"40";"Mil Reais";16190661;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117137";"25.1 Fabricação de estruturas metálicas e obras de caldeiraria pesada"
"1";"Brasil";"40";"Mil Reais";2752775;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117141";"25.2 Fabricação de tanques, reservatórios metálicos e caldeiras"
"1";"Brasil";"40";"Mil Reais";16396266;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117144";"25.3 Forjaria, estamparia, metalurgia do pó e serviços de tratamento de metais"
"1";"Brasil";"40";"Mil Reais";12388923;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117148";"25.4 Fabricação de artigos de cutelaria, de serralheria e ferramentas"
"1";"Brasil";"40";"Mil Reais";1993991;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117152";"25.5 Fabricação de equipamento bélico pesado, armas de fogo e munições"
"1";"Brasil";"40";"Mil Reais";52156194;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117154";"25.9 Fabricação de produtos de metal não especificados anteriormente"
"1";"Brasil";"40";"Mil Reais";111660454;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117159";"26 Fabricação de equipamentos de informática, produtos eletrônicos e ópticos"
"1";"Brasil";"40";"Mil Reais";9310585;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117160";"26.1 Fabricação de componentes eletrônicos"
"1";"Brasil";"40";"Mil Reais";33366606;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117162";"26.2 Fabricação de equipamentos de informática e periféricos"
"1";"Brasil";"40";"Mil Reais";39992768;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117165";"26.3 Fabricação de equipamentos de comunicação"
"1";"Brasil";"40";"Mil Reais";17305810;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117168";"26.4 Fabricação de aparelhos de recepção, reprodução, gravação e amplificação de áudio e vídeo"
"1";"Brasil";"40";"Mil Reais";8071129;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117170";"26.5 Fabricação de aparelhos e instrumentos de medida, teste e controle; cronômetros e relógios"
"1";"Brasil";"40";"Mil Reais";3383010;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117173";"26.6 Fabricação de aparelhos eletromédicos e eletroterapêuticos e equipamentos de irradiação"
"1";"Brasil";"40";"Mil Reais";NA;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117175";"26.7 Fabricação de equipamentos e instrumentos ópticos, fotográficos e cinematográficos"
"1";"Brasil";"40";"Mil Reais";NA;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117177";"26.8 Fabricação de mídias virgens, magnéticas e ópticas"
"1";"Brasil";"40";"Mil Reais";87783164;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117179";"27 Fabricação de máquinas, aparelhos e materiais elétricos"
"1";"Brasil";"40";"Mil Reais";27860658;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117180";"27.1 Fabricação de geradores, transformadores e motores elétricos"
"1";"Brasil";"40";"Mil Reais";4180060;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117182";"27.2 Fabricação de pilhas, baterias e acumuladores elétricos"
"1";"Brasil";"40";"Mil Reais";25050673;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117185";"27.3 Fabricação de equipamentos para distribuição e controle de energia elétrica"
"1";"Brasil";"40";"Mil Reais";2606396;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117189";"27.4 Fabricação de lâmpadas e outros equipamentos de iluminação"
"1";"Brasil";"40";"Mil Reais";24203175;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117191";"27.5 Fabricação de eletrodomésticos"
"1";"Brasil";"40";"Mil Reais";3882202;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117194";"27.9 Fabricação de equipamentos e aparelhos elétricos não especificados anteriormente"
"1";"Brasil";"40";"Mil Reais";142807812;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117196";"28 Fabricação de máquinas e equipamentos"
"1";"Brasil";"40";"Mil Reais";23961745;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117197";"28.1 Fabricação de motores, bombas, compressores e equipamentos de transmissão"
"1";"Brasil";"40";"Mil Reais";34799359;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117203";"28.2 Fabricação de máquinas e equipamentos de uso geral"
"1";"Brasil";"40";"Mil Reais";38677581;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117210";"28.3 Fabricação de tratores e de máquinas e equipamentos para a agricultura e pecuária"
"1";"Brasil";"40";"Mil Reais";7509156;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117214";"28.4 Fabricação de máquinas-ferramenta"
"1";"Brasil";"40";"Mil Reais";21647463;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117216";"28.5 Fabricação de máquinas e equipamentos de uso na extração mineral e na construção"
"1";"Brasil";"40";"Mil Reais";16212508;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117221";"28.6 Fabricação de máquinas e equipamentos de uso industrial específico"
"1";"Brasil";"40";"Mil Reais";325188247;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117229";"29 Fabricação de veículos automotores, reboques e carrocerias"
"1";"Brasil";"40";"Mil Reais";152348998;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117230";"29.1 Fabricação de automóveis, camionetas e utilitários"
"1";"Brasil";"40";"Mil Reais";44408148;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117232";"29.2 Fabricação de caminhões e ônibus"
"1";"Brasil";"40";"Mil Reais";18432932;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117234";"29.3 Fabricação de cabines, carrocerias e reboques para veículos automotores"
"1";"Brasil";"40";"Mil Reais";109307515;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117236";"29.4 Fabricação de peças e acessórios para veículos automotores"
"1";"Brasil";"40";"Mil Reais";690654;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117243";"29.5 Recondicionamento e recuperação de motores para veículos automotores"
"1";"Brasil";"40";"Mil Reais";32702834;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117245";"30 Fabricação de outros equipamentos de transporte, exceto veículos automotores"
"1";"Brasil";"40";"Mil Reais";4670297;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117246";"30.1 Construção de embarcações"
"1";"Brasil";"40";"Mil Reais";NA;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117249";"30.3 Fabricação de veículos ferroviários"
"1";"Brasil";"40";"Mil Reais";7630738;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117252";"30.4 Fabricação de aeronaves"
"1";"Brasil";"40";"Mil Reais";NA;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117255";"30.5 Fabricação de veículos militares de combate"
"1";"Brasil";"40";"Mil Reais";16453015;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117257";"30.9 Fabricação de equipamentos de transporte não especificados anteriormente"
"1";"Brasil";"40";"Mil Reais";35703745;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117261";"31 Fabricação de móveis"
"1";"Brasil";"40";"Mil Reais";35703745;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117262";"31.0 Fabricação de móveis"
"1";"Brasil";"40";"Mil Reais";31394554;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117267";"32 Fabricação de produtos diversos"
"1";"Brasil";"40";"Mil Reais";2829380;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117268";"32.1 Fabricação de artigos de joalheria, bijuteria e semelhantes"
"1";"Brasil";"40";"Mil Reais";235290;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117271";"32.2 Fabricação de instrumentos musicais"
"1";"Brasil";"40";"Mil Reais";699963;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117273";"32.3 Fabricação de artefatos para pesca e esporte"
"1";"Brasil";"40";"Mil Reais";2086664;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117275";"32.4 Fabricação de brinquedos e jogos recreativos"
"1";"Brasil";"40";"Mil Reais";13842086;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117277";"32.5 Fabricação de instrumentos e materiais para uso médico e odontológico e de artigos ópticos"
"1";"Brasil";"40";"Mil Reais";11701171;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117279";"32.9 Fabricação de produtos diversos"
"1";"Brasil";"40";"Mil Reais";33526834;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117283";"33 Manutenção, reparação e instalação de máquinas e equipamentos"
"1";"Brasil";"40";"Mil Reais";29970442;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117284";"33.1 Manutenção e reparação de máquinas e equipamentos"
"1";"Brasil";"40";"Mil Reais";3556392;"1";"Brasil";"864";"Receita líquida de vendas";"2019";"2019";"117293";"33.2 Instalação de máquinas e equipamentos"
"1";"Brasil";"40";"Mil Reais";2896996233;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"117897";"Total"
"1";"Brasil";"40";"Mil Reais";88337246;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"116880";"B Indústrias extrativas"
"1";"Brasil";"40";"Mil Reais";1576105;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"116881";"05 Extração de carvão mineral"
"1";"Brasil";"40";"Mil Reais";1576105;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"116882";"05.0 Extração de carvão mineral"
"1";"Brasil";"40";"Mil Reais";313674;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"116884";"06 Extração de petróleo e gás natural"
"1";"Brasil";"40";"Mil Reais";313674;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"116885";"06.0 Extração de petróleo e gás natural"
"1";"Brasil";"40";"Mil Reais";68390216;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"116887";"07 Extração de minerais metálicos"
"1";"Brasil";"40";"Mil Reais";61658495;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"116888";"07.1 Extração de minério de ferro"
"1";"Brasil";"40";"Mil Reais";6731719;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"116890";"07.2 Extração de minerais metálicos não-ferrosos"
"1";"Brasil";"40";"Mil Reais";11652006;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"116897";"08 Extração de minerais não-metálicos"
"1";"Brasil";"40";"Mil Reais";8488916;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"116898";"08.1 Extração de pedra, areia e argila"
"1";"Brasil";"40";"Mil Reais";3163092;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"116900";"08.9 Extração de outros minerais não-metálicos"
"1";"Brasil";"40";"Mil Reais";6405244;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"116905";"09 Atividades de apoio à extração de minerais"
"1";"Brasil";"40";"Mil Reais";6403086;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"116906";"09.1 Atividades de apoio à extração de petróleo e gás natural"
"1";"Brasil";"40";"Mil Reais";2159;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"116908";"09.9 Atividades de apoio à extração de minerais, exceto petróleo e gás natural"
"1";"Brasil";"40";"Mil Reais";2808658985;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"116910";"C Indústrias de transformação"
"1";"Brasil";"40";"Mil Reais";452880554;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"116911";"10 Fabricação de produtos alimentícios"
"1";"Brasil";"40";"Mil Reais";128912144;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"116912";"10.1 Abate e fabricação de produtos de carne"
"1";"Brasil";"40";"Mil Reais";2923870;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"116916";"10.2 Preservação do pescado e fabricação de produtos do pescado"
"1";"Brasil";"40";"Mil Reais";24013964;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"116918";"10.3 Fabricação de conservas de frutas, legumes e outros vegetais"
"1";"Brasil";"40";"Mil Reais";88805583;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"116922";"10.4 Fabricação de óleos e gorduras vegetais e animais"
"1";"Brasil";"40";"Mil Reais";61765555;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"116926";"10.5 Laticínios"
"1";"Brasil";"40";"Mil Reais";51393821;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"116930";"10.6 Moagem, fabricação de produtos amiláceos e de alimentos para animais"
"1";"Brasil";"40";"Mil Reais";37663990;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"116938";"10.7 Fabricação e refino de açúcar"
"1";"Brasil";"40";"Mil Reais";11184852;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"116941";"10.8 Torrefação e moagem de café"
"1";"Brasil";"40";"Mil Reais";46216775;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"116944";"10.9 Fabricação de outros produtos alimentícios"
"1";"Brasil";"40";"Mil Reais";70623316;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"116952";"11 Fabricação de bebidas"
"1";"Brasil";"40";"Mil Reais";39310614;"1";"Brasil";"864";"Receita líquida de vendas (em valores de 2019)";"2007";"2007";"116953";"11.1 Fabricação de bebidas alcoólicas"
