"Nível Territorial (Código)";"Nível Territorial";"Unidade de Medida (Código)";"Unidade de Medida";"Valor";"Brasil (Código)";"Brasil";"Variável (Código)";"Variável";"Ano (Código)";"Ano";"Classificação Nacional de Atividades Econômicas (CNAE 2.0) (Código)";"Classificação Nacional de Atividades Econômicas (CNAE 2.0)"
"1";"Brasil";"40";"Mil Reais";446039;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2010";"2010";"117117";"24.1 Produção de ferro-gusa e de ferroligas"
"1";"Brasil";"40";"Mil Reais";3439301;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2010";"2010";"117120";"24.2 Siderurgia"
"1";"Brasil";"40";"Mil Reais";447903;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2010";"2010";"117125";"24.3 Produção de tubos de aço, exceto tubos sem costura"
"1";"Brasil";"40";"Mil Reais";1478224;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2010";"2010";"117128";"24.4 Metalurgia dos metais não-ferrosos"
"1";"Brasil";"40";"Mil Reais";736781;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2010";"2010";"117133";"24.5 Fundição"
"1";"Brasil";"40";"Mil Reais";7877016;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2010";"2010";"117136";"25 Fabricação de produtos de metal, exceto máquinas e equipamentos"
"1";"Brasil";"40";"Mil Reais";2115633;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2010";"2010";"117137";"25.1 Fabricação de estruturas metálicas e obras de caldeiraria pesada"
"1";"Brasil";"40";"Mil Reais";297361;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2010";"2010";"117141";"25.2 Fabricação de tanques, reservatórios metálicos e caldeiras"
"1";"Brasil";"40";"Mil Reais";1601764;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2010";"2010";"117144";"25.3 Forjaria, estamparia, metalurgia do pó e serviços de tratamento de metais"
"1";"Brasil";"40";"Mil Reais";1121913;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2010";"2010";"117148";"25.4 Fabricação de artigos de cutelaria, de serralheria e ferramentas"
"1";"Brasil";"40";"Mil Reais";175766;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2010";"2010";"117152";"25.5 Fabricação de equipamento bélico pesado, armas de fogo e munições"
"1";"Brasil";"40";"Mil Reais";2564581;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2010";"2010";"117154";"25.9 Fabricação de produtos de metal não especificados anteriormente"
"1";"Brasil";"40";"Mil Reais";2775937;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2010";"2010";"117159";"26 Fabricação de equipamentos de informática, produtos eletrônicos e ópticos"
"1";"Brasil";"40";"Mil Reais";287239;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2010";"2010";"117160";"26.1 Fabricação de componentes eletrônicos"
"1";"Brasil";"40";"Mil Reais";664710;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2010";"2010";"117162";"26.2 Fabricação de equipamentos de informática e periféricos"
"1";"Brasil";"40";"Mil Reais";591843;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2010";"2010";"117165";"26.3 Fabricação de equipamentos de comunicação"
"1";"Brasil";"40";"Mil Reais";632567;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2010";"2010";"117168";"26.4 Fabricação de aparelhos de recepção, reprodução, gravação e amplificação de áudio e vídeo"
"1";"Brasil";"40";"Mil Reais";501910;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2010";"2010";"117170";"26.5 Fabricação de aparelhos e instrumentos de medida, teste e controle; cronômetros e relógios"
"1";"Brasil";"40";"Mil Reais";60880;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2010";"2010";"117173";"26.6 Fabricação de aparelhos eletromédicos e eletroterapêuticos e equipamentos de irradiação"
"1";"Brasil";"40";"Mil Reais";33995;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2010";"2010";"117175";"26.7 Fabricação de equipamentos e instrumentos ópticos, fotográficos e cinematográficos"
"1";"Brasil";"40";"Mil Reais";2793;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2010";"2010";"117177";"26.8 Fabricação de mídias virgens, magnéticas e ópticas"
"1";"Brasil";"40";"Mil Reais";5679786;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2010";"2010";"117179";"27 Fabricação de máquinas, aparelhos e materiais elétricos"
"1";"Brasil";"40";"Mil Reais";1506272;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2010";"2010";"117180";"27.1 Fabricação de geradores, transformadores e motores elétricos"
"1";"Brasil";"40";"Mil Reais";195205;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2010";"2010";"117182";"27.2 Fabricação de pilhas, baterias e acumuladores elétricos"
"1";"Brasil";"40";"Mil Reais";1128794;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2010";"2010";"117185";"27.3 Fabricação de equipamentos para distribuição e controle de energia elétrica"
"1";"Brasil";"40";"Mil Reais";195892;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2010";"2010";"117189";"27.4 Fabricação de lâmpadas e outros equipamentos de iluminação"
"1";"Brasil";"40";"Mil Reais";2234898;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2010";"2010";"117191";"27.5 Fabricação de eletrodomésticos"
"1";"Brasil";"40";"Mil Reais";418726;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2010";"2010";"117194";"27.9 Fabricação de equipamentos e aparelhos elétricos não especificados anteriormente"
"1";"Brasil";"40";"Mil Reais";7934220;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2010";"2010";"117196";"28 Fabricação de máquinas e equipamentos"
"1";"Brasil";"40";"Mil Reais";1503638;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2010";"2010";"117197";"28.1 Fabricação de motores, bombas, compressores e equipamentos de transmissão"
"1";"Brasil";"40";"Mil Reais";2402462;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2010";"2010";"117203";"28.2 Fabricação de máquinas e equipamentos de uso geral"
"1";"Brasil";"40";"Mil Reais";1095097;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2010";"2010";"117210";"28.3 Fabricação de tratores e de máquinas e equipamentos para a agricultura e pecuária"
"1";"Brasil";"40";"Mil Reais";613204;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2010";"2010";"117214";"28.4 Fabricação de máquinas-ferramenta"
"1";"Brasil";"40";"Mil Reais";819615;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2010";"2010";"117216";"28.5 Fabricação de máquinas e equipamentos de uso na extração mineral e na construção"
"1";"Brasil";"40";"Mil Reais";1500203;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2010";"2010";"117221";"28.6 Fabricação de máquinas e equipamentos de uso industrial específico"
"1";"Brasil";"40";"Mil Reais";14253780;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2010";"2010";"117229";"29 Fabricação de veículos automotores, reboques e carrocerias"
"1";"Brasil";"40";"Mil Reais";4912387;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2010";"2010";"117230";"29.1 Fabricação de automóveis, camionetas e utilitários"
"1";"Brasil";"40";"Mil Reais";1122764;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2010";"2010";"117232";"29.2 Fabricação de caminhões e ônibus"
"1";"Brasil";"40";"Mil Reais";1104898;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2010";"2010";"117234";"29.3 Fabricação de cabines, carrocerias e reboques para veículos automotores"
"1";"Brasil";"40";"Mil Reais";6967099;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2010";"2010";"117236";"29.4 Fabricação de peças e acessórios para veículos automotores"
"1";"Brasil";"40";"Mil Reais";146633;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2010";"2010";"117243";"29.5 Recondicionamento e recuperação de motores para veículos automotores"
"1";"Brasil";"40";"Mil Reais";2711649;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2010";"2010";"117245";"30 Fabricação de outros equipamentos de transporte, exceto veículos automotores"
"1";"Brasil";"40";"Mil Reais";711213;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2010";"2010";"117246";"30.1 Construção de embarcações"
"1";"Brasil";"40";"Mil Reais";NA;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2010";"2010";"117249";"30.3 Fabricação de veículos ferroviários"
"1";"Brasil";"40";"Mil Reais";583744;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2010";"2010";"117252";"30.4 Fabricação de aeronaves"
"1";"Brasil";"40";"Mil Reais";NA;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2010";"2010";"117255";"30.5 Fabricação de veículos militares de combate"
"1";"Brasil";"40";"Mil Reais";679432;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2010";"2010";"117257";"30.9 Fabricação de equipamentos de transporte não especificados anteriormente"
"1";"Brasil";"40";"Mil Reais";2671839;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2010";"2010";"117261";"31 Fabricação de móveis"
"1";"Brasil";"40";"Mil Reais";2671839;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2010";"2010";"117262";"31.0 Fabricação de móveis"
"1";"Brasil";"40";"Mil Reais";1573352;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2010";"2010";"117267";"32 Fabricação de produtos diversos"
"1";"Brasil";"40";"Mil Reais";179000;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2010";"2010";"117268";"32.1 Fabricação de artigos de joalheria, bijuteria e semelhantes"
"1";"Brasil";"40";"Mil Reais";20361;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2010";"2010";"117271";"32.2 Fabricação de instrumentos musicais"
"1";"Brasil";"40";"Mil Reais";50284;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2010";"2010";"117273";"32.3 Fabricação de artefatos para pesca e esporte"
"1";"Brasil";"40";"Mil Reais";170100;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2010";"2010";"117275";"32.4 Fabricação de brinquedos e jogos recreativos"
"1";"Brasil";"40";"Mil Reais";507700;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2010";"2010";"117277";"32.5 Fabricação de instrumentos e materiais para uso médico e odontológico e de artigos ópticos"
"1";"Brasil";"40";"Mil Reais";645907;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2010";"2010";"117279";"32.9 Fabricação de produtos diversos"
"1";"Brasil";"40";"Mil Reais";3041882;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2010";"2010";"117283";"33 Manutenção, reparação e instalação de máquinas e equipamentos"
"1";"Brasil";"40";"Mil Reais";2719839;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2010";"2010";"117284";"33.1 Manutenção e reparação de máquinas e equipamentos"
"1";"Brasil";"40";"Mil Reais";322043;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2010";"2010";"117293";"33.2 Instalação de máquinas e equipamentos"
"1";"Brasil";"40";"Mil Reais";140602424;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117897";"Total"
"1";"Brasil";"40";"Mil Reais";6579751;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"116880";"B Indústrias extrativas"
"1";"Brasil";"40";"Mil Reais";137946;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"116881";"05 Extração de carvão mineral"
"1";"Brasil";"40";"Mil Reais";137946;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"116882";"05.0 Extração de carvão mineral"
"1";"Brasil";"40";"Mil Reais";205410;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"116884";"06 Extração de petróleo e gás natural"
"1";"Brasil";"40";"Mil Reais";205410;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"116885";"06.0 Extração de petróleo e gás natural"
"1";"Brasil";"40";"Mil Reais";3183682;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"116887";"07 Extração de minerais metálicos"
"1";"Brasil";"40";"Mil Reais";2728250;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"116888";"07.1 Extração de minério de ferro"
"1";"Brasil";"40";"Mil Reais";455432;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"116890";"07.2 Extração de minerais metálicos não-ferrosos"
"1";"Brasil";"40";"Mil Reais";1108283;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"116897";"08 Extração de minerais não-metálicos"
"1";"Brasil";"40";"Mil Reais";887495;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"116898";"08.1 Extração de pedra, areia e argila"
"1";"Brasil";"40";"Mil Reais";220788;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"116900";"08.9 Extração de outros minerais não-metálicos"
"1";"Brasil";"40";"Mil Reais";1944430;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"116905";"09 Atividades de apoio à extração de minerais"
"1";"Brasil";"40";"Mil Reais";1922180;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"116906";"09.1 Atividades de apoio à extração de petróleo e gás natural"
"1";"Brasil";"40";"Mil Reais";22250;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"116908";"09.9 Atividades de apoio à extração de minerais, exceto petróleo e gás natural"
"1";"Brasil";"40";"Mil Reais";134022673;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"116910";"C Indústrias de transformação"
"1";"Brasil";"40";"Mil Reais";18853393;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"116911";"10 Fabricação de produtos alimentícios"
"1";"Brasil";"40";"Mil Reais";6142912;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"116912";"10.1 Abate e fabricação de produtos de carne"
"1";"Brasil";"40";"Mil Reais";169269;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"116916";"10.2 Preservação do pescado e fabricação de produtos do pescado"
"1";"Brasil";"40";"Mil Reais";903349;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"116918";"10.3 Fabricação de conservas de frutas, legumes e outros vegetais"
"1";"Brasil";"40";"Mil Reais";866048;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"116922";"10.4 Fabricação de óleos e gorduras vegetais e animais"
"1";"Brasil";"40";"Mil Reais";1297423;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"116926";"10.5 Laticínios"
"1";"Brasil";"40";"Mil Reais";1396618;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"116930";"10.6 Moagem, fabricação de produtos amiláceos e de alimentos para animais"
"1";"Brasil";"40";"Mil Reais";4388471;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"116938";"10.7 Fabricação e refino de açúcar"
"1";"Brasil";"40";"Mil Reais";174320;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"116941";"10.8 Torrefação e moagem de café"
"1";"Brasil";"40";"Mil Reais";3514983;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"116944";"10.9 Fabricação de outros produtos alimentícios"
"1";"Brasil";"40";"Mil Reais";1481776;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"116952";"11 Fabricação de bebidas"
"1";"Brasil";"40";"Mil Reais";881903;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"116953";"11.1 Fabricação de bebidas alcoólicas"
"1";"Brasil";"40";"Mil Reais";599873;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"116957";"11.2 Fabricação de bebidas não-alcoólicas"
"1";"Brasil";"40";"Mil Reais";392827;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"116960";"12 Fabricação de produtos do fumo"
"1";"Brasil";"40";"Mil Reais";179233;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"116961";"12.1 Processamento industrial do fumo"
"1";"Brasil";"40";"Mil Reais";213594;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"116963";"12.2 Fabricação de produtos do fumo"
"1";"Brasil";"40";"Mil Reais";3964475;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"116965";"13 Fabricação de produtos têxteis"
"1";"Brasil";"40";"Mil Reais";608304;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"116966";"13.1 Preparação e fiação de fibras têxteis"
"1";"Brasil";"40";"Mil Reais";1337578;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"116971";"13.2 Tecelagem, exceto malha"
"1";"Brasil";"40";"Mil Reais";406171;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"116975";"13.3 Fabricação de tecidos de malha"
"1";"Brasil";"40";"Mil Reais";523732;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"116977";"13.4 Acabamentos em fios, tecidos e artefatos têxteis"
"1";"Brasil";"40";"Mil Reais";1088690;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"116979";"13.5 Fabricação de artefatos têxteis, exceto vestuário"
"1";"Brasil";"40";"Mil Reais";6250428;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"116985";"14 Confecção de artigos do vestuário e acessórios"
"1";"Brasil";"40";"Mil Reais";6005171;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"116986";"14.1 Confecção de artigos do vestuário e acessórios"
"1";"Brasil";"40";"Mil Reais";245257;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"116991";"14.2 Fabricação de artigos de malharia e tricotagem"
"1";"Brasil";"40";"Mil Reais";4239802;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"116994";"15 Preparação de couros e fabricação de artefatos de couro, artigos para viagem e calçados"
"1";"Brasil";"40";"Mil Reais";435469;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"116995";"15.1 Curtimento e outras preparações de couro"
"1";"Brasil";"40";"Mil Reais";261050;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"116997";"15.2 Fabricação de artigos para viagem e de artefatos diversos de couro"
"1";"Brasil";"40";"Mil Reais";3204028;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117000";"15.3 Fabricação de calçados"
"1";"Brasil";"40";"Mil Reais";339255;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117005";"15.4 Fabricação de partes para calçados, de qualquer material"
"1";"Brasil";"40";"Mil Reais";2509595;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117007";"16 Fabricação de produtos de madeira"
"1";"Brasil";"40";"Mil Reais";890494;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117008";"16.1 Desdobramento de madeira"
"1";"Brasil";"40";"Mil Reais";1619101;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117010";"16.2 Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis"
"1";"Brasil";"40";"Mil Reais";3702488;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117015";"17 Fabricação de celulose, papel e produtos de papel"
"1";"Brasil";"40";"Mil Reais";325087;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117016";"17.1 Fabricação de celulose e outras pastas para a fabricação de papel"
"1";"Brasil";"40";"Mil Reais";981034;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117018";"17.2 Fabricação de papel, cartolina e papel-cartão"
"1";"Brasil";"40";"Mil Reais";1333046;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117021";"17.3 Fabricação de embalagens de papel, cartolina, papel-cartão e papelão ondulado"
"1";"Brasil";"40";"Mil Reais";1063321;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117025";"17.4 Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado"
"1";"Brasil";"40";"Mil Reais";1735256;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117029";"18 Impressão e reprodução de gravações"
"1";"Brasil";"40";"Mil Reais";1225428;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117030";"18.1 Atividade de impressão"
"1";"Brasil";"40";"Mil Reais";439972;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117034";"18.2 Serviços de pré-impressão e acabamentos gráficos"
"1";"Brasil";"40";"Mil Reais";69856;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117037";"18.3 Reprodução de materiais gravados em qualquer suporte"
"1";"Brasil";"40";"Mil Reais";7638442;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117039";"19 Fabricação de coque, de produtos derivados do petróleo e de biocombustíveis"
"1";"Brasil";"40";"Mil Reais";17709;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117040";"19.1 Coquerias"
"1";"Brasil";"40";"Mil Reais";6489125;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117042";"19.2 Fabricação de produtos derivados do petróleo"
"1";"Brasil";"40";"Mil Reais";1131608;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117045";"19.3 Fabricação de biocombustíveis"
"1";"Brasil";"40";"Mil Reais";6428722;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117048";"20 Fabricação de produtos químicos"
"1";"Brasil";"40";"Mil Reais";1514249;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117049";"20.1 Fabricação de produtos químicos inorgânicos"
"1";"Brasil";"40";"Mil Reais";1111620;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117055";"20.2 Fabricação de produtos químicos orgânicos"
"1";"Brasil";"40";"Mil Reais";455395;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117059";"20.3 Fabricação de resinas e elastômeros"
"1";"Brasil";"40";"Mil Reais";128758;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117063";"20.4 Fabricação de fibras artificiais e sintéticas"
"1";"Brasil";"40";"Mil Reais";325730;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117065";"20.5 Fabricação de defensivos agrícolas e desinfestantes domissanitários"
"1";"Brasil";"40";"Mil Reais";1434486;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117068";"20.6 Fabricação de sabões, detergentes, produtos de limpeza, cosméticos, produtos de perfumaria e de higiene pessoal"
"1";"Brasil";"40";"Mil Reais";644824;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117072";"20.7 Fabricação de tintas, vernizes, esmaltes, lacas e produtos afins"
"1";"Brasil";"40";"Mil Reais";813660;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117076";"20.9 Fabricação de produtos e preparados químicos diversos"
"1";"Brasil";"40";"Mil Reais";1702596;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117082";"21 Fabricação de produtos farmoquímicos e farmacêuticos"
